Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Epoch
0.5567507782614891,0.8040406635699381,0.2687958515501891,0.900817385225585,1
0.3434438283191206,0.893368320610687,0.2108610632721324,0.9283293467579465,2
0.2807474861520959,0.9159204345623045,0.19656263479707567,0.9160187406973406,3
0.27353322360260207,0.9130578391424572,0.17384603155967945,0.9283293467579465,4
0.26237666403007487,0.919975778073755,0.1648660209440659,0.9286283886793888,5
0.2639881823807348,0.913645038167939,0.15328391943544806,0.9415869225155223,6
0.26491627796302447,0.9155717851551435,0.15728418319731635,0.9463217710003708,7
0.2417812220218397,0.9218841750203198,0.16076062426813953,0.9283293467579465,8
0.23959734334581168,0.9222511744681205,0.14790544281012716,0.9371511159521161,9
0.22869600594158,0.9242696712035259,0.1326292246894434,0.951006779164979,10
0.24269156970874656,0.923425572519084,0.14299827321920963,0.9425338922124921,11
0.2340737260626341,0.9249853200584878,0.14951855281398257,0.9453748013034011,12
0.2392160391067676,0.9225998238752816,0.14158233590888383,0.9498106060606061,13
0.22223326126405898,0.9350044040279534,0.14691872812614687,0.9463217710003708,14
0.23326421613862353,0.9250954198473282,0.16892036131993007,0.9349581346367345,15
0.22776661389042027,0.9264166177684114,0.14977672470381712,0.939344099073699,16
0.21891480944952518,0.9264166177684114,0.1293635938105853,0.9447268735278737,17
0.2267510594437227,0.9249853200584878,0.13787135373254522,0.9444278316064314,18
0.2260188483203483,0.9280864650966557,0.1438174226382892,0.9415869225155223,19
0.2243026773791904,0.9275176161118136,0.14596297842658493,0.9368520740306738,20
