Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Epoch
0.8222322656243876,0.6841786553841511,0.5149636699506444,0.792563796043396,1
0.6150212131785227,0.8302811215852053,0.4206502446163649,0.908094099073699,2
0.5155835144316411,0.8647607164528534,0.36434029367031784,0.9166666666666666,3
0.47373527816208666,0.8762110981322427,0.32647824004535364,0.9059011159521161,4
0.4363780725553628,0.8764496477505633,0.29282232321805945,0.9122308619094618,5
0.40376987871208436,0.887881679389313,0.30385062295661336,0.8783891544197545,6
0.38658129157649795,0.8859732824427481,0.26496986763360747,0.9163177826187827,7
0.3607926115218667,0.8973135643332969,0.2664121181944301,0.9182117220127222,8
0.36762507019527463,0.8925609220075243,0.24706425782818123,0.9223484848484849,9
0.33950715132991444,0.8993504111093419,0.24841754095609214,0.9188596497882496,10
0.3526825917272753,0.8927811215852053,0.24568423045904503,0.9150717710003708,11
0.32471652014376073,0.9075711979210832,0.23663432934711673,0.9179126800912799,12
0.3223383525007496,0.9052040517785167,0.22521669261178942,0.9264354073640072,13
0.31779129217204044,0.9068555490661213,0.22333406984148868,0.9264354073640072,14
0.3193198936950552,0.9024515561475098,0.21754278444032313,0.926684608965209,15
0.3084197501227235,0.9034057546207923,0.21784710312621133,0.9169657103943102,16
0.3058075980048313,0.9066353494884404,0.20886554056823198,0.9283293467579465,17
0.3229442230523304,0.8985246624655396,0.20717902917304182,0.9191586917096918,18
0.3015532517016091,0.9104337933409306,0.20600303756082047,0.92484050989151,19
0.2903582146491703,0.9124522900763359,0.20567445362688597,0.9188596497882496,20
